UniqueID,wave2.dum,wave3.dum,mg.asp_w2,mg.asp_w3,mg.pln_w1,mg.pln_w2,mg.pln_w3,treat.dum,Region,nonmissing2,nonmissing3,wt2,wt3,bus.location,bus.open,bus.purchases,bus.hire,bus.profit,bus.close,self.suff_w2,efficacy_w2,placeat_w2,self.suff_w3,efficacy_w3,placeat_w3,age,educ,male,bs.exp.now,bs.exp.past,Score,job_w1,top.dest.d_w1,top.dest.d_w2,top.dest.d_w3,nt.mg.afr,nt.mg.good.afr,nt.mg.cnt.afr,nt.mg.out,nt.mg.good.out,nt.mg.cnt.out,gvt.rg.cmpl_w2,gvt.rg.cmpl_w3,bs.supp_w2,bs.supp_w3,nt.bs,nt.bs.cnt,occup,bribes.common_w2,bribes.common_w3,gvt.rg.unpred_w2,gvt.rg.unpred_w3,mg.ab.work_w2,mg.ab.work_w3,mg.ab.tourist_w2,mg.ab.tourist_w3,mg.ab.bw_w2,mg.ab.bw_w3,cvd.rch.econ_w2,cvd.rch.econ_w3,lost.job.dum,lost.job,bw.risk_w2,bw.risk_w3,mg.ab_w2,mg.ab_w3,rsktkr
1253,1,1,2,5,2,1,3,1,Greater Banjul Area,TRUE,TRUE,1.0909494891619773,1.4345018530291906,1,1,0,1,1,0,3.85714285714286,4,3,4.28571428571429,3.33333333333333,1,26,2,0,1,0,60,0,1,1,1,3,1,1,5,3,3,3,4,3,4,7,0,"Artisan or skilled manual worker (e.g., trades like electrician, mechanic, machinist, tailor, or skilled manufacturing worker, designer)",3,4,2,4,4,4,2,3,2,2,4,2,1,1,5,3,2,4,10
1254,0,0,NA,NA,1,NA,NA,1,Greater Banjul Area,FALSE,FALSE,1.0512467266272931,1.249207392606853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,3,0,0,1,60,1,0,NA,NA,1,1,9,7,3,2,NA,NA,NA,NA,2,3,"Upper-level professional (e.g., banker/finance, doctor, lawyer, engineer, accountant, professor, senior-level government officer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,2,NA,NA,NA,NA,10
1255,1,1,3,2,1,1,1,1,Greater Banjul Area,TRUE,TRUE,1.0385593048827817,1.149591701451617,1,1,1,0,0,1,3.71428571428571,3.66666666666667,4,4,3.33333333333333,2,31,2,1,1,0,60,0,1,0,0,3,NA,NA,15,NA,NA,4,4,2,4,3,0,Retail/Shop,4,2,4,4,3,1,3,2,1,1,2,3,1,1,8,3,1,1,7
1256,1,0,4,NA,1,1,NA,1,West Coast Region,TRUE,FALSE,1.0796094933635094,1.4660154892698745,NA,NA,NA,NA,NA,NA,4,3.33333333333333,2,NA,NA,NA,22,2,0,1,0,60,0,1,1,NA,2,2,NA,3,3,NA,4,NA,4,NA,20,3,"Artisan or skilled manual worker (e.g., trades like electrician, mechanic, machinist, tailor, or skilled manufacturing worker, designer)",4,NA,4,NA,4,NA,0,NA,1,NA,2,NA,1,1,2,NA,1,NA,7
1257,0,0,NA,NA,1,NA,NA,0,Greater Banjul Area,FALSE,FALSE,1.371182187885473,2.007336314835399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,2,0,1,0,60,1,1,NA,NA,2,1,1,10,3,2,NA,NA,NA,NA,5,0,Retail/Shop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0,2,NA,NA,NA,NA,8
1259,1,1,3,4,1,1,2,1,West Coast Region,TRUE,TRUE,1.101519757349186,1.490224158062682,1,0,0,1,0,0,4.85714285714286,3.66666666666667,2,5,3.66666666666667,2,26,2,1,1,0,60,1,1,1,1,5,1,0,10,NA,0,5,5,2,2,20,0,Other,5,4,5,5,2,1,2,2,1,2,4,4,0,2,10,5,2,3,6
1260,1,1,3,1,2,1,1,0,Greater Banjul Area,TRUE,TRUE,1.0693393033928802,1.3472716906291928,1,0,1,0,0,1,3,4,2,3.14285714285714,3.66666666666667,5,37,3,1,1,0,60,1,0,1,1,7,4,0,20,10,0,4,5,2,2,6,0,"Upper-level professional (e.g., banker/finance, doctor, lawyer, engineer, accountant, professor, senior-level government officer",4,4,4,4,2,1,1,2,2,1,4,3,0,2,9,10,2,1,10
1261,1,1,4,5,3,1,2,1,Greater Banjul Area,TRUE,TRUE,1.090798260023104,1.5183568757821087,1,1,0,1,0,0,3.71428571428571,2.66666666666667,1,4,3.66666666666667,2,25,2,1,1,0,60,1,1,1,1,1,1,1,5,5,1,4,4,2,2,4,1,"Artisan or skilled manual worker (e.g., trades like electrician, mechanic, machinist, tailor, or skilled manufacturing worker, designer)",4,4,4,4,4,3,3,0,1,1,2,3,0,2,7,7,4,3,5
1262,1,1,4,4,1,1,1,0,Greater Banjul Area,TRUE,TRUE,1.0745823785264677,1.397143448602715,0,0,0,0,0,0,4.57142857142857,3.66666666666667,4,4.42857142857143,3.66666666666667,5,22,2,1,0,1,60,0,1,0,0,NA,NA,NA,10,10,4,2,4,2,5,5,0,Student,4,4,2,4,4,4,4,4,1,1,2,1,0,0,10,8,2,4,3
1263,1,1,4,5,1,1,1,1,Greater Banjul Area,TRUE,TRUE,1.1009135707343918,1.5534212904997913,1,1,1,1,1,0,4,3.66666666666667,3,4,4,5,25,2,1,1,0,60,0,1,1,0,9,3,0,50,15,NA,2,2,4,5,5,1,Retail/Shop,4,4,2,2,3,3,3,0,1,1,4,1,1,1,7,10,3,4,0
1264,1,0,2,NA,1,2,NA,0,Greater Banjul Area,TRUE,FALSE,1.072617145097701,1.2982288972021603,NA,NA,NA,NA,NA,NA,3.57142857142857,4,3,NA,NA,NA,34,2,1,1,0,60,1,1,1,NA,2,NA,NA,4,2,1,4,NA,2,NA,6,1,Retail/Shop,4,NA,2,NA,0,NA,2,NA,2,NA,4,NA,0,2,8,NA,2,NA,0
1265,1,1,3,3,1,1,1,1,Greater Banjul Area,TRUE,TRUE,1.0947582167484764,1.4943199430921825,0,0,1,1,0,0,3.71428571428571,3.66666666666667,2,4,3,2,35,2,0,0,1,60,1,NA,NA,NA,3,1,1,12,12,4,5,5,4,3,3,0,"Mid-level professional (e.g., teacher, nurse, mid-level government officer)",4,5,5,5,4,3,3,2,1,1,2,4,0,2,8,7,2,1,8
1266,1,0,4,NA,1,3,NA,0,West Coast Region,TRUE,FALSE,1.081615433433457,1.4699575231046704,NA,NA,NA,NA,NA,NA,4.42857142857143,3.33333333333333,1,NA,NA,NA,33,2,1,0,0,60,1,0,1,NA,2,2,NA,1,1,1,2,NA,2,NA,1,2,"Security services (police, army, private security)",4,NA,2,NA,2,NA,2,NA,2,NA,4,NA,0,2,3,NA,2,NA,0
1267,1,0,5,NA,1,1,NA,0,West Coast Region,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2.85714285714286,2.66666666666667,1,NA,NA,NA,27,NA,1,0,1,60,1,1,1,NA,1,5,1,15,10,9,2,NA,1,NA,10,0,Agriculture/farming/fishing/forestry,4,NA,2,NA,1,NA,2,NA,1,NA,4,NA,0,2,10,NA,1,NA,10
1268,1,1,4,4,1,1,1,0,West Coast Region,TRUE,TRUE,1.0507580540133865,1.2022624170602725,0,0,0,0,0,0,2.85714285714286,4,2,2,3.33333333333333,2,22,2,1,0,0,60,0,1,1,1,2,1,1,3,1,1,4,4,2,1,NA,0,Student,4,2,4,5,4,3,3,4,1,1,2,4,0,0,5,5,2,2,5
1269,1,1,4,4,3,2,1,1,West Coast Region,TRUE,TRUE,1.0767210122679431,1.3167752634426628,0,0,0,0,0,1,4,3.33333333333333,2,3.71428571428571,2.66666666666667,2,22,2,0,0,0,60,0,1,1,1,3,NA,NA,2,2,NA,4,4,4,2,5,2,Housewife/homemaker,4,4,4,4,3,4,0,5,1,1,1,3,1,1,6,6,3,1,8
1270,1,1,2,4,1,1,1,1,Greater Banjul Area,TRUE,TRUE,1.0705929085538297,1.3738917345397093,1,1,0,1,0,0,3.57142857142857,4,2,3.71428571428571,2.66666666666667,4,27,2,0,0,0,60,0,1,1,1,2,NA,0,2,NA,NA,4,4,3,4,0,0,Student,4,2,4,4,2,2,2,1,2,2,4,3,0,0,8,5,2,1,0
1273,1,1,1,1,1,1,1,1,West Coast Region,TRUE,TRUE,1.1072570195171734,1.5207103948447915,0,0,0,0,1,NA,2.28571428571429,2,5,2.28571428571429,2,5,26,2,0,0,0,53,0,0,0,0,NA,NA,NA,NA,NA,NA,3,3,2,1,5,1,Student,2,3,3,3,1,1,2,1,1,1,4,1,0,0,2,7,1,1,9
1274,1,0,3,NA,1,1,NA,0,West Coast Region,TRUE,FALSE,1.0903218053749806,1.336383404766735,NA,NA,NA,NA,NA,NA,3.71428571428571,2.66666666666667,4,NA,NA,NA,33,2,1,1,0,53,0,0,0,NA,5,NA,0,6,3,2,4,NA,2,NA,10,0,"Artisan or skilled manual worker (e.g., trades like electrician, mechanic, machinist, tailor, or skilled manufacturing worker, designer)",4,NA,4,NA,1,NA,0,NA,1,NA,4,NA,1,1,9,NA,1,NA,8
1275,1,1,4,4,1,1,1,1,Greater Banjul Area,TRUE,TRUE,1.0885666248972508,1.5140088650739638,0,1,1,1,1,0,4.28571428571429,3.33333333333333,2,4,3.33333333333333,3,20,2,0,0,0,53,0,1,0,0,NA,NA,NA,5,5,NA,5,4,4,4,5,1,Student,4,4,4,4,4,1,0,3,1,1,3,2,0,0,10,5,2,2,10
1276,1,1,3,1,3,1,1,1,Greater Banjul Area,TRUE,TRUE,1.1773657263878783,1.7289998165700762,1,0,0,0,1,0,4.85714285714286,2.66666666666667,3,3.14285714285714,3.33333333333333,3,25,2,1,0,0,53,0,1,0,1,3,2,1,10,10,4,4,5,2,2,7,2,Student,4,4,4,4,4,4,4,4,1,1,2,1,1,1,10,10,2,1,10
1277,1,1,1,2,1,1,1,1,Greater Banjul Area,TRUE,TRUE,1.093255735289136,1.3617679229912572,1,1,1,1,0,1,4,3.33333333333333,4,3.42857142857143,4.66666666666667,2,22,2,1,0,1,53,0,1,1,1,1,1,5,7,3,0,4,5,4,2,50,4,"Artisan or skilled manual worker (e.g., trades like electrician, mechanic, machinist, tailor, or skilled manufacturing worker, designer)",4,5,4,5,3,4,2,2,3,1,4,1,1,1,10,10,5,1,4
1278,1,1,4,3,1,1,1,0,Greater Banjul Area,TRUE,TRUE,1.2022937047246065,1.8108787713366312,0,NA,1,0,0,0,2.28571428571429,4,2,3,4,2,25,2,1,1,0,53,0,1,1,NA,1,5,0,15,50,3,4,4,2,2,3,1,"Artisan or skilled manual worker (e.g., trades like electrician, mechanic, machinist, tailor, or skilled manufacturing worker, designer)",4,3,4,3,2,2,2,2,3,3,3,4,1,1,10,9,2,2,8
1279,1,1,2,3,1,1,1,0,Greater Banjul Area,TRUE,TRUE,1.2336372250313588,1.5534917541895197,1,0,0,0,0,0,2.28571428571429,2.66666666666667,4,2.71428571428571,2.66666666666667,2,30,3,1,0,1,53,1,0,1,1,NA,NA,NA,15,12,1,4,3,2,1,2,4,"Upper-level professional (e.g., banker/finance, doctor, lawyer, engineer, accountant, professor, senior-level government officer",5,1,5,3,2,2,1,2,1,2,3,2,0,2,9,3,1,2,10
1280,1,1,4,3,1,2,1,1,West Coast Region,TRUE,TRUE,1.0924292540028762,1.4901735557165516,1,1,0,0,1,0,3.42857142857143,4,3,3.42857142857143,2.66666666666667,2,24,2,0,0,0,53,0,0,1,1,2,1,1,2,1,1,4,4,4,4,2,2,None,2,4,2,2,4,2,5,1,3,2,5,2,1,1,3,4,3,5,9
1281,1,1,3,5,3,1,1,1,Upper River Region,TRUE,TRUE,1.0418737568025498,1.1637607464102728,1,1,0,0,0,0,3.71428571428571,2.66666666666667,5,4.14285714285714,4.66666666666667,5,36,2,1,0,0,53,0,1,1,1,5,NA,NA,20,20,3,4,4,1,2,10,0,Agriculture/farming/fishing/forestry,4,2,4,4,0,1,0,2,1,1,3,4,1,1,0,10,2,3,10
1282,1,1,3,3,1,1,1,0,Greater Banjul Area,TRUE,TRUE,1.0855705085701588,1.4617971498334317,0,0,0,0,0,0,4.14285714285714,2.66666666666667,1,4.14285714285714,2.66666666666667,3,28,2,0,1,0,53,0,1,1,1,NA,NA,NA,6,3,1,5,4,4,2,2,1,Trader/hawker/vendor,5,4,4,5,1,1,1,1,1,1,3,4,1,1,10,10,1,2,8
1283,1,1,4,5,1,1,3,1,West Coast Region,TRUE,TRUE,1.184039909371384,1.666009525842611,0,0,0,0,0,0,3.57142857142857,3.33333333333333,1,4,4,3,24,2,0,1,0,53,0,1,1,0,1,5,2,5,5,1,4,5,4,2,10,0,Student,4,3,4,5,3,3,4,3,1,3,3,2,1,1,10,2,3,2,9
1284,1,0,3,NA,1,1,NA,1,West Coast Region,TRUE,FALSE,1.0408284861761474,1.2293214794739082,NA,NA,NA,NA,NA,NA,3,3.33333333333333,1,NA,NA,NA,35,2,0,1,0,53,0,1,1,NA,NA,NA,NA,5,3,3,3,NA,4,NA,8,5,Student,4,NA,4,NA,3,NA,1,NA,1,NA,4,NA,1,1,10,NA,3,NA,10
1285,1,0,4,NA,1,2,NA,1,Greater Banjul Area,TRUE,FALSE,1.0638508589638407,1.3172247574950091,NA,NA,NA,NA,NA,NA,3.57142857142857,3,1,NA,NA,NA,28,3,1,1,0,53,1,0,1,NA,6,3,2,8,5,6,2,NA,2,NA,15,1,Clerical or secretarial,4,NA,4,NA,2,NA,2,NA,4,NA,3,NA,0,2,7,NA,3,NA,10
1286,1,1,3,3,1,1,3,0,Greater Banjul Area,TRUE,TRUE,1.0909494891619773,1.4345018530291906,1,0,1,0,1,0,4.71428571428571,3.33333333333333,3,4.71428571428571,3.66666666666667,1,32,2,1,1,0,53,0,1,1,1,1,4,1,5,3,1,4,3,2,2,30,5,Supervisor/Foreman/Senior manager,4,4,5,4,2,4,3,4,NA,1,2,4,1,1,7,8,2,3,9
1287,1,1,1,2,1,1,1,0,Greater Banjul Area,TRUE,TRUE,1.0385593048827817,1.149591701451617,1,0,0,1,1,0,3.57142857142857,3,2,2.57142857142857,2.66666666666667,1,26,2,1,1,0,53,0,1,NA,1,NA,NA,NA,10,5,4,4,4,2,2,NA,0,Agriculture/farming/fishing/forestry,4,4,4,4,1,2,2,2,1,1,3,1,1,1,5,4,2,1,7
1288,1,1,4,2,1,1,1,0,West Coast Region,TRUE,TRUE,1.0668692482201392,1.2724252858663814,0,0,0,0,0,0,3.85714285714286,2.66666666666667,1,2,2.66666666666667,3,22,3,0,0,0,53,0,1,1,1,7,3,2,17,5,1,4,4,2,2,6,4,Student,4,4,4,4,3,1,2,2,1,1,3,4,0,0,6,5,2,2,10
1290,1,1,3,4,1,2,1,1,Greater Banjul Area,TRUE,TRUE,1.0766608810442448,1.4093060572926086,1,0,1,1,1,1,5,3.33333333333333,4,4.28571428571429,4,1,32,2,1,0,1,53,0,1,1,1,NA,NA,NA,NA,NA,NA,4,4,4,4,10,0,"Artisan or skilled manual worker (e.g., trades like electrician, mechanic, machinist, tailor, or skilled manufacturing worker, designer)",5,4,5,4,3,1,2,3,1,1,4,4,1,1,7,10,3,3,10
1291,0,0,NA,NA,1,NA,NA,1,Greater Banjul Area,FALSE,FALSE,1.2395242399050967,1.5581737514032048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,3,1,1,0,53,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Agriculture/farming/fishing/forestry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,10
1292,1,1,4,3,1,1,1,1,Greater Banjul Area,TRUE,TRUE,1.088727999145579,1.3557243117796067,1,1,1,0,0,0,3.42857142857143,3.33333333333333,2,2.57142857142857,2.66666666666667,1,22,2,0,1,0,53,1,0,1,1,NA,NA,NA,10,3,1,4,4,2,1,5,2,Agriculture/farming/fishing/forestry,4,4,5,4,1,2,2,2,1,1,4,4,0,2,10,7,1,1,5
1294,1,1,3,4,1,2,2,1,West Coast Region,TRUE,TRUE,1.1853372863294898,1.6817564870334494,1,1,0,1,1,0,3.57142857142857,3.33333333333333,2,3.71428571428571,3.66666666666667,2,26,2,0,0,0,53,1,1,1,1,5,4,2,50,35,3,2,4,1,1,NA,0,Other,4,2,2,4,1,4,2,2,1,1,4,4,0,2,10,5,2,2,9
1295,1,1,2,4,1,1,1,0,West Coast Region,TRUE,TRUE,1.0836719176708673,1.4739329026782082,1,0,0,0,0,0,4,4,4,3.14285714285714,2.66666666666667,3,26,2,1,0,0,53,0,NA,NA,1,1,5,NA,5,2,0,2,4,2,2,5,10,Housewife/homemaker,4,4,2,4,2,4,2,1,1,1,4,4,0,0,10,10,1,1,6
1297,1,1,5,5,1,2,1,0,Upper River Region,TRUE,TRUE,1.094930872486667,1.3420984218435572,1,1,1,0,0,1,4,3.66666666666667,1,3.42857142857143,4,4,27,2,0,1,0,53,1,1,1,0,6,4,3,8,8,4,3,2,2,2,5,2,Agriculture/farming/fishing/forestry,4,4,3,2,4,2,4,4,5,2,1,1,0,2,0,NA,3,2,0
1298,1,1,4,4,1,3,1,0,Greater Banjul Area,TRUE,TRUE,1.0541428713146832,1.2647051918358605,1,1,0,1,1,0,3.14285714285714,3.66666666666667,5,4,3.33333333333333,2,24,3,1,1,0,53,1,0,1,1,1,NA,1,10,5,2,3,4,2,3,3,1,"Upper-level professional (e.g., banker/finance, doctor, lawyer, engineer, accountant, professor, senior-level government officer",2,3,3,4,3,2,2,2,1,1,4,1,0,2,5,7,2,2,8
1299,1,1,4,4,1,1,1,0,Greater Banjul Area,TRUE,TRUE,1.1596404460418566,1.67525553845287,0,0,0,0,1,1,4,4,3,3.71428571428571,4.33333333333333,3,25,2,0,0,0,53,0,1,1,1,3,1,0,1,1,0,2,4,4,2,10,0,Trader/hawker/vendor,4,4,4,2,3,1,1,2,1,1,2,2,1,1,0,5,2,2,10
1301,1,1,4,2,1,1,1,0,Lower River Region,TRUE,TRUE,1.1997145997234584,1.7284377495337235,1,1,0,1,1,0,4.57142857142857,5,2,4.28571428571429,3.33333333333333,4,27,3,0,1,0,53,0,1,1,1,NA,NA,NA,5,5,NA,5,2,1,4,10,1,"Mid-level professional (e.g., teacher, nurse, mid-level government officer)",1,4,5,4,1,1,1,2,2,2,2,2,1,1,3,8,1,1,8
1302,0,0,NA,NA,1,NA,NA,0,Greater Banjul Area,FALSE,FALSE,1.0797545471257615,1.3225100780612193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3,1,0,0,53,0,1,NA,NA,6,3,2,20,15,2,NA,NA,NA,NA,10,5,"Mid-level professional (e.g., teacher, nurse, mid-level government officer)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,NA,NA,NA,NA,10
1303,1,1,4,4,1,2,3,0,West Coast Region,TRUE,TRUE,1.09551562462124,1.52101991601318,1,0,1,0,1,1,3.71428571428571,2,2,3.28571428571429,2.66666666666667,4,31,2,1,1,0,53,0,1,1,1,8,5,2,20,15,4,2,2,2,3,5,3,Other,4,3,2,3,4,3,2,3,1,2,2,2,0,0,7,5,2,2,5
1304,1,0,2,NA,2,2,NA,1,Lower River Region,TRUE,FALSE,1.0705929085538297,1.3738917345397093,NA,NA,NA,NA,NA,NA,4.42857142857143,3.66666666666667,3,NA,NA,NA,25,2,1,0,1,53,1,1,1,NA,4,2,0,4,4,0,4,NA,2,NA,5,3,"Upper-level professional (e.g., banker/finance, doctor, lawyer, engineer, accountant, professor, senior-level government officer",5,NA,5,NA,2,NA,1,NA,1,NA,2,NA,0,2,9,NA,2,NA,10
1306,1,0,2,NA,1,1,NA,1,Greater Banjul Area,TRUE,FALSE,1.0687327970038254,1.2807683723780257,NA,NA,NA,NA,NA,NA,3.71428571428571,3.66666666666667,4,NA,NA,NA,29,2,0,1,0,53,1,1,0,NA,NA,NA,NA,2,2,2,4,NA,4,NA,50,4,"Artisan or skilled manual worker (e.g., trades like electrician, mechanic, machinist, tailor, or skilled manufacturing worker, designer)",4,NA,4,NA,3,NA,3,NA,1,NA,4,NA,0,2,8,NA,1,NA,10
1307,1,1,2,4,2,1,1,0,West Coast Region,TRUE,TRUE,1.080993274896083,1.4347601300341213,1,0,0,0,1,0,4,2.66666666666667,4,3.28571428571429,3.66666666666667,4,35,2,1,0,1,53,0,0,0,0,0,0,0,3,2,1,4,4,2,1,6,4,Other,4,4,4,4,4,4,2,2,2,2,3,4,1,1,4,8,2,2,5
1310,1,1,4,3,1,1,2,0,West Coast Region,TRUE,TRUE,1.044399415105123,1.2419458789780449,0,0,0,0,0,0,4,4,3,3.42857142857143,3,4,25,1,0,0,0,53,0,1,1,1,5,3,1,13,10,5,4,2,4,2,2,2,Student,4,2,2,2,2,2,2,1,1,1,1,2,0,0,9,6,2,2,0
1312,1,1,4,4,2,1,1,1,Greater Banjul Area,TRUE,TRUE,1.0810568043607136,1.3364749977972343,1,1,0,0,1,0,4,3.33333333333333,4,3,2.66666666666667,1,33,2,1,0,0,53,1,0,1,1,4,1,1,8,8,NA,4,3,3,2,4,6,Other,4,4,4,3,3,3,3,3,1,2,4,1,0,2,8,5,3,3,1
1313,1,1,4,4,1,1,2,1,Greater Banjul Area,TRUE,TRUE,1.0903218053749806,1.336383404766735,1,1,1,0,1,0,4,4,3,4,4.66666666666667,2,20,2,0,0,0,53,0,1,0,0,6,4,4,10,5,8,2,2,2,4,3,5,"Manual worker (e.g., cleaner, laborer, domestic help, manufacturing worker)",4,4,4,4,2,1,5,5,1,1,2,3,1,1,3,6,1,1,10
1314,1,1,3,4,3,1,1,1,Greater Banjul Area,TRUE,TRUE,1.1110011734054948,1.3837406764865137,0,1,0,0,1,0,4.57142857142857,4.33333333333333,4,4,3.66666666666667,2,22,2,1,0,1,53,0,0,0,1,1,1,6,14,2,4,4,4,1,3,4,2,"Manual worker (e.g., cleaner, laborer, domestic help, manufacturing worker)",5,3,5,4,3,2,5,2,1,3,3,3,0,0,10,6,3,2,10
1315,1,1,2,2,3,1,1,1,Greater Banjul Area,TRUE,TRUE,1.0766608810442448,1.4093060572926086,1,0,1,1,1,0,3.42857142857143,3.66666666666667,4,3.42857142857143,3.66666666666667,4,25,3,1,1,0,53,0,NA,NA,0,3,1,0,15,4,1,4,2,3,2,9,1,Clerical or secretarial,3,4,4,3,3,2,0,4,1,1,3,2,1,1,8,7,1,2,8
1316,1,1,4,4,1,3,1,1,West Coast Region,TRUE,TRUE,1.0471903718977047,1.2276452610992843,1,NA,0,0,0,0,3.71428571428571,4,1,3.71428571428571,4,2,25,2,0,1,0,53,1,1,1,1,6,3,0,18,15,3,NA,2,4,4,7,2,Retail/Shop,4,4,4,2,4,3,4,3,2,3,2,1,0,2,10,5,2,3,5
1318,1,0,5,NA,1,1,NA,0,Greater Banjul Area,TRUE,FALSE,1.0924292540028762,1.4901735557165516,NA,NA,NA,NA,NA,NA,3.42857142857143,4,1,NA,NA,NA,32,3,1,0,0,53,0,1,1,NA,1,7,2,30,20,5,4,NA,4,NA,7,6,"Artisan or skilled manual worker (e.g., trades like electrician, mechanic, machinist, tailor, or skilled manufacturing worker, designer)",4,NA,4,NA,3,NA,1,NA,1,NA,2,NA,1,1,8,NA,3,NA,5
1319,1,1,4,3,3,3,1,0,Greater Banjul Area,TRUE,TRUE,1.0973228691311698,1.3449922388620659,0,0,0,0,0,1,3.42857142857143,3.33333333333333,1,3.42857142857143,3.33333333333333,2,23,2,0,0,0,53,0,1,1,NA,2,2,1,9,2,4,4,4,3,2,6,7,Housewife/homemaker,3,3,3,4,2,3,2,3,1,1,2,4,1,1,10,8,2,1,10
1320,1,0,4,NA,1,1,NA,1,Greater Banjul Area,TRUE,FALSE,1.034853996799281,1.2954030876300424,NA,NA,NA,NA,NA,NA,4.5,4,3,NA,NA,NA,25,3,0,0,0,53,0,1,1,NA,1,1,5,30,29,3,2,NA,4,NA,6,7,"Mid-level professional (e.g., teacher, nurse, mid-level government officer)",2,NA,3,NA,4,NA,3,NA,1,NA,3,NA,0,0,10,NA,4,NA,10
1322,1,0,5,NA,1,2,NA,0,Greater Banjul Area,TRUE,FALSE,1.201268370314193,1.746331180829258,NA,NA,NA,NA,NA,NA,3.71428571428571,4.66666666666667,3,NA,NA,NA,27,2,1,1,0,53,1,1,1,NA,5,5,5,10,10,6,4,NA,2,NA,10,1,Agriculture/farming/fishing/forestry,4,NA,4,NA,5,NA,4,NA,2,NA,1,NA,0,2,10,NA,4,NA,0
1324,1,1,2,2,1,1,1,1,Greater Banjul Area,FALSE,FALSE,NA,NA,1,1,1,0,1,0,3.42857142857143,3.33333333333333,4,3.42857142857143,3.33333333333333,4,23,NA,1,0,0,53,0,1,1,NA,6,4,1,30,30,1,2,2,2,2,10,4,"Artisan or skilled manual worker (e.g., trades like electrician, mechanic, machinist, tailor, or skilled manufacturing worker, designer)",2,2,4,4,1,2,2,2,1,2,2,3,1,1,10,10,1,2,0
1325,1,0,4,NA,3,1,NA,0,Lower River Region,TRUE,FALSE,1.2026622972342493,1.5611757159653454,NA,NA,NA,NA,NA,NA,3.71428571428571,3.33333333333333,4,NA,NA,NA,28,2,1,0,0,53,0,1,0,NA,2,2,2,10,5,5,3,NA,2,NA,6,6,Student,4,NA,5,NA,0,NA,0,NA,1,NA,1,NA,1,1,10,NA,2,NA,0
1326,1,1,3,2,2,1,1,1,Greater Banjul Area,TRUE,TRUE,1.1754234493987015,1.641841421197984,1,1,1,1,1,0,4.14285714285714,4,2,4,4,4,27,2,1,0,0,53,1,1,1,0,1,1,1,1,1,1,4,2,4,4,6,12,Clerical or secretarial,4,4,2,2,0,2,0,2,3,2,1,3,0,2,6,5,3,1,10
1327,1,1,5,5,3,1,2,0,Greater Banjul Area,TRUE,TRUE,1.0420618211660788,1.228993011246999,0,0,0,0,0,1,2.57142857142857,4,1,3.14285714285714,3.66666666666667,1,27,2,0,0,1,53,0,1,1,1,NA,NA,NA,6,6,2,4,4,2,2,4,3,Retail/Shop,4,4,4,4,3,4,2,4,1,1,2,4,1,1,9,9,2,4,10
1328,1,1,5,4,2,2,2,0,Greater Banjul Area,TRUE,TRUE,1.0434937292642443,1.2090556183960988,0,0,0,0,0,0,2.71428571428571,3.66666666666667,1,2.57142857142857,2.66666666666667,1,36,2,0,0,1,53,1,1,1,1,1,NA,NA,12,12,NA,3,4,2,2,2,0,None,3,4,4,4,2,NA,2,1,1,1,1,4,0,2,10,8,3,2,8
1330,1,1,5,4,1,3,3,0,Greater Banjul Area,TRUE,TRUE,1.0885253214566881,1.3326260504496306,1,0,0,0,0,0,3.85714285714286,3.33333333333333,2,2.57142857142857,3.66666666666667,1,21,2,1,0,0,53,0,1,1,1,2,NA,NA,3,NA,NA,4,4,4,1,7,0,Student,4,4,4,4,2,4,2,2,2,2,1,2,NA,NA,NA,2,2,2,0
1331,1,0,3,NA,3,1,NA,1,Greater Banjul Area,TRUE,FALSE,1.0863495505020473,1.329835961812375,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,33,2,0,1,0,53,1,1,1,NA,NA,NA,NA,4,3,1,4,NA,2,NA,7,0,None,4,NA,4,NA,0,NA,4,NA,2,NA,3,NA,0,2,8,NA,3,NA,0
1332,1,1,4,4,2,2,2,1,Greater Banjul Area,TRUE,TRUE,1.0861610707983382,1.411240266367935,1,1,0,0,0,1,4.14285714285714,4.33333333333333,1,4,3.66666666666667,1,22,2,0,1,0,53,1,1,1,1,5,3,3,10,10,4,4,5,4,4,4,0,Housewife/homemaker,4,4,4,4,0,2,0,2,3,4,3,1,0,2,7,6,1,2,10
